O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.8,0.832587,0.2857142857142859,0.17994346,10.502533995449205,8.944072,14.071428571428571,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.42
0.74,0.81858575,0.07142857142857148,0.11135967,9.193757084696564,8.716891,17.0,0.6,0.21428571428571427,0.3157894736842105,gnn,1,0.3,0.3,0.44
0.8,0.8407819,0.2857142857142859,0.2200855,10.573387224066375,8.573664,14.928571428571429,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.44
0.74,0.8229225,0.07142857142857148,0.13260294,8.693352423130618,8.343995,18.214285714285715,0.6,0.21428571428571427,0.3157894736842105,gnn,1,0.3,0.3,0.46
0.8,0.8467806,0.2857142857142859,0.24946941,10.28903202098578,8.181114,13.357142857142858,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.46
0.76,0.82891583,0.14285714285714296,0.16196059,8.397867093660992,8.041773,15.785714285714286,0.6666666666666666,0.2857142857142857,0.4,gnn,1,0.3,0.3,0.48
0.8,0.8505112,0.2857142857142859,0.26774338,10.225861845347321,8.113003,13.857142857142858,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.48
0.78,0.83490205,0.21428571428571447,0.19128348,8.297552894205504,7.9792376,14.785714285714286,0.7142857142857143,0.35714285714285715,0.4761904761904762,gnn,1,0.3,0.3,0.5
0.8,0.860215,0.2857142857142859,0.3152766,10.206457218373512,8.048012,12.928571428571429,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.5
0.78,0.8554634,0.21428571428571447,0.29200122,7.192875368867763,7.432997,12.642857142857142,0.7142857142857143,0.35714285714285715,0.4761904761904762,gnn,1,0.3,0.3,0.52
0.8,0.8645483,0.2857142857142859,0.33650294,9.873359075654768,7.621128,12.142857142857142,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.52
0.78,0.8591598,0.21428571428571447,0.3101079,7.09014952475487,7.3599772,11.928571428571429,0.7142857142857143,0.35714285714285715,0.4761904761904762,gnn,1,0.3,0.3,0.54
0.8,0.87000847,0.2857142857142859,0.3632489,8.552836094407645,7.314165,11.928571428571429,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.54
0.76,0.857542,0.14285714285714296,0.302183,6.840533082270602,7.0763702,12.285714285714286,0.625,0.35714285714285715,0.45454545454545453,gnn,1,0.3,0.3,0.56
0.8,0.8722526,0.2857142857142859,0.3742415,8.11421356309712,6.930354,11.5,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.56
0.76,0.8635437,0.14285714285714296,0.33158183,6.770165297841039,6.7927003,12.285714285714286,0.625,0.35714285714285715,0.45454545454545453,gnn,1,0.3,0.3,0.58
0.8,0.87351114,0.2857142857142859,0.3804064,8.016894544192192,6.6835546,11.142857142857142,0.7,0.5,0.5833333333333334,random,1,0.3,0.3,0.58
0.78,0.86954087,0.21428571428571447,0.36095843,6.5104638956166285,6.577183,11.928571428571429,0.6666666666666666,0.42857142857142855,0.5217391304347826,gnn,1,0.3,0.3,0.6
0.82,0.8796629,0.35714285714285704,0.4105401,7.9127323953566995,6.53753,10.714285714285714,0.7272727272727273,0.5714285714285714,0.64,random,1,0.3,0.3,0.6
0.8,0.8755382,0.2857142857142859,0.39033565,6.4450523393377,6.498145,10.857142857142858,0.7,0.5,0.5833333333333334,gnn,1,0.3,0.3,0.62
