method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
deg_centrality,N/A,er,0.5,0.05,0.3,0,0.98,0.9788704,0.5,0.35123897,0.8122630299695226,1.0417323,,,,
deg_centrality,N/A,er,0.6000000000000001,0.05,0.3,0,0.98,0.988086,0.5,0.5899546,0.64760476538765,0.8026323,,,,
deg_centrality,N/A,er,0.7000000000000001,0.05,0.3,0,0.98,0.986605,0.5,0.5988852,0.6412372795711613,0.74124366,,,,
deg_centrality,N/A,er,0.8,0.05,0.3,0,0.97,0.99023455,0.25,0.69558626,0.4051736258234395,0.4529148,,,,
deg_centrality,N/A,er,0.9,0.05,0.3,0,0.99,0.997416,0.75,0.9206767,0.27577786941682786,0.26485354,,,,
deg_centrality,N/A,er,1.0,0.05,0.3,0,1.0,0.99998415,1.0,0.9996037,2.9295005807989547e-07,0.0030633924,,,,
deg_centrality,N/A,er,0.0,0.1,0.3,0,0.85,0.90000105,0.0,0.0,2.354986280441082,2.600595,,,,
deg_centrality,N/A,er,0.1,0.1,0.3,0,0.87,0.9118596,0.13333333333333344,0.18494096,2.0044971537396385,2.1654387,,,,
deg_centrality,N/A,er,0.2,0.1,0.3,0,0.89,0.90082216,0.2666666666666669,0.24376363,1.7072787577664412,1.767788,,,,
deg_centrality,N/A,er,0.30000000000000004,0.1,0.3,0,0.89,0.91523623,0.2666666666666669,0.32058266,1.7232470851234982,1.5233618,,,,
deg_centrality,N/A,er,0.4,0.1,0.3,0,0.91,0.93105906,0.4000000000000003,0.4653175,1.2728358818546768,1.3347735,,,,
deg_centrality,N/A,er,0.5,0.1,0.3,0,0.92,0.9374175,0.466666666666667,0.50032717,1.0119910070814984,1.154303,,,,
deg_centrality,N/A,er,0.6000000000000001,0.1,0.3,0,0.95,0.95057434,0.6666666666666664,0.6315337,0.7955854991611533,0.9918055,,,,
deg_centrality,N/A,er,0.7000000000000001,0.1,0.3,0,0.96,0.9719525,0.7333333333333332,0.79678434,0.6746723787795303,0.72745377,,,,
deg_centrality,N/A,er,0.8,0.1,0.3,0,0.98,0.9852417,0.8666666666666666,0.89742076,0.35335320211966353,0.49886012,,,,
deg_centrality,N/A,er,0.9,0.1,0.3,0,0.99,0.9944745,0.9333333333333332,0.96195304,0.23968057064301906,0.2919078,,,,
deg_centrality,N/A,er,1.0,0.1,0.3,0,1.0,0.9999533,1.0,0.9996888,1.0578971740962123e-06,0.005922317,,,,
deg_centrality,N/A,er,0.0,0.2,0.3,0,0.77,0.80000716,0.0,0.0,2.6736645619688506,2.4991364,,,,
deg_centrality,N/A,er,0.1,0.2,0.3,0,0.8,0.84702283,0.1304347826086958,0.16395094,2.3866496956201546,2.444261,,,,
deg_centrality,N/A,er,0.2,0.2,0.3,0,0.84,0.8677805,0.3043478260869563,0.34614557,2.1910518300147426,2.0457706,,,,
deg_centrality,N/A,er,0.30000000000000004,0.2,0.3,0,0.86,0.8811394,0.39130434782608686,0.40061978,1.9835934024530593,1.8131069,,,,
deg_centrality,N/A,er,0.4,0.2,0.3,0,0.86,0.88861066,0.39130434782608686,0.4490307,1.8590156643012556,1.5611436,,,,
deg_centrality,N/A,er,0.5,0.2,0.3,0,0.88,0.9224216,0.47826086956521735,0.5863608,1.6323957980461319,1.4066036,,,,
deg_centrality,N/A,er,0.6000000000000001,0.2,0.3,0,0.9,0.9413785,0.5652173913043479,0.6891531,1.325910946211882,1.1926026,,,,
deg_centrality,N/A,er,0.7000000000000001,0.2,0.3,0,0.95,0.94929576,0.7826086956521737,0.7730747,0.9911580656716863,0.96738523,,,,
deg_centrality,N/A,er,0.8,0.2,0.3,0,0.96,0.96469796,0.8260869565217389,0.85149074,0.48197335195174307,0.77211845,,,,
deg_centrality,N/A,er,0.9,0.2,0.3,0,1.0,0.982471,1.0,0.9291486,0.20361326575917094,0.46852207,,,,
deg_centrality,N/A,er,1.0,0.2,0.3,0,1.0,0.9999257,1.0,0.99967676,1.4494040671030999e-06,0.007257208,,,,
